BCCvolume_pa_difference,BCCefflatcnt_max_value,BCCefflatcnt_difference,BCCvolume_pa_max_value,n_ws^third_difference,CovalentRadius_difference,ICSDVolume_max_value,AtomicRadii_difference,AtomicRadii_max_value,CovalentRadius_max_value,ICSDVolume_difference,valence_max_value,MendeleevNumber_arithmetic_average,NdUnfilled_arithmetic_average,GSenergy_pa_max_value,BCCenergy_pa_max_value,GSenergy_pa_min_value,valence_arithmetic_average,BCCfermi_arithmetic_average,BCCenergy_pa_min_value,valence_composition_average,ElasticModulus_difference,BCCfermi_composition_average,MendeleevNumber_composition_average,n_ws^third_arithmetic_average
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.1100000000000001,80.0,30.3,1.02,1.75,146.0,13.0,5.0,84.33333333333333,0.0,-3.62902961,-3.58277457,-3.62902961,3.6666666666666665,6.588732886666668,-3.58277457,3.0,47.0,5.1826531319999996,85.4,0.8033333333333332
22.58,7.8218977039999995,2.9270259350000005,29.91,0.15000000000000013,82.0,35.3,0.97,1.7,148.0,17.999999999999996,5.0,82.33333333333334,0.0,-3.9736943999999994,-3.89538374,-3.9736943999999994,3.333333333333333,5.162182506666666,-3.89538374,2.8,23.0,4.3267229039999995,84.2,0.8233333333333334
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.09000000000000008,80.0,30.3,1.02,1.75,146.0,13.0,4.0,82.66666666666667,0.0,-3.62902961,-3.58277457,-3.62902961,3.333333333333333,6.809194706666666,-3.58277457,2.8,30.0,5.314930223999999,84.4,0.7966666666666666
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.020000000000000014,80.0,30.3,1.02,1.75,146.0,13.0,4.0,81.0,0.0,-3.62902961,-3.58277457,-3.62902961,3.0,6.591768156666667,-3.58277457,2.6,6.0,5.184474293999999,83.4,0.7733333333333332
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.2200000000000002,80.0,30.3,1.02,1.75,146.0,13.0,4.0,82.33333333333333,0.0,-3.62902961,-3.58277457,-3.62902961,3.333333333333333,5.2523598,-3.58277457,2.8,95.0,4.38082928,84.2,0.8400000000000001
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.16000000000000014,80.0,30.3,1.02,1.75,146.0,13.0,4.0,80.66666666666667,0.0,-3.62902961,-3.58277457,-3.62902961,3.0,5.108964523333333,-3.58277457,2.6,9.0,4.294792114,83.2,0.8200000000000001
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.6200000000000001,80.0,30.3,1.02,1.75,146.0,18.6,6.0,74.33333333333333,1.3333333333333333,-3.62902961,-3.58277457,-3.62902961,4.0,5.942843423333334,-3.58277457,3.2,191.0,4.795119454,79.4,0.9733333333333332
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.24,80.0,30.3,1.02,1.75,146.0,13.7,4.0,80.33333333333333,0.0,-3.62902961,-3.58277457,-3.62902961,3.0,6.380370086666668,-3.58277457,2.6,50.5,5.057635452,83.0,0.8466666666666667
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.4600000000000002,80.0,30.3,1.02,1.75,146.0,18.1,7.0,73.33333333333333,1.6666666666666667,-3.62902961,-3.58277457,-3.62902961,4.333333333333334,6.317326506666667,-3.58277457,3.4000000000000004,178.0,5.019809304000001,78.80000000000003,0.92
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.7000000000000002,85.0,30.3,1.02,1.75,151.0,15.6,7.0,74.0,1.6666666666666667,-3.62902961,-3.58277457,-3.62902961,4.333333333333334,6.7079114299999985,-3.58277457,3.4000000000000004,441.0,5.254160258000001,79.2,1.0
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.6200000000000001,88.0,30.3,1.02,1.75,154.0,14.8,6.0,72.66666666666667,1.6666666666666667,-3.62902961,-3.58277457,-3.62902961,4.0,6.6713448999999985,-3.58277457,3.2,302.0,5.23222034,78.4,0.9733333333333332
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.6600000000000001,96.0,30.3,1.02,1.75,162.0,14.5,6.0,73.0,2.0,-3.62902961,-3.58277457,-3.62902961,4.0,6.252171116666666,-3.58277457,3.2,381.0,4.98071607,78.6,0.9866666666666668
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.5800000000000001,80.0,30.3,1.02,1.75,146.0,18.3,6.0,72.33333333333333,1.6666666666666667,-3.62902961,-3.58277457,-3.62902961,4.0,6.451359836666668,-3.58277457,3.2,239.0,5.100229302000001,78.2,0.96
22.58,7.8218977039999995,2.9270259350000005,29.91,0.6100000000000001,82.0,35.3,0.97,1.7,148.0,23.6,6.0,76.0,1.3333333333333333,-3.9736943999999994,-3.89538374,-3.9736943999999994,4.333333333333334,5.9960614066666675,-3.89538374,3.4000000000000004,177.0,4.8270502440000005,80.4,0.9766666666666666
22.58,7.8218977039999995,2.9270259350000005,29.91,0.5700000000000001,82.0,35.3,0.97,1.7,148.0,23.3,6.0,74.0,1.6666666666666667,-3.9736943999999994,-3.89538374,-3.9736943999999994,4.333333333333334,6.50457782,-3.89538374,3.4000000000000004,225.0,5.132160092,79.2,0.9633333333333334
22.58,7.8218977039999995,2.9270259350000005,29.91,0.6100000000000001,88.0,35.3,0.97,1.7,154.0,19.8,6.0,74.33333333333334,1.6666666666666667,-3.9736943999999994,-3.89538374,-3.9736943999999994,4.333333333333334,6.724562883333332,-3.89538374,3.4000000000000004,288.0,5.26415113,79.4,0.9766666666666666
22.58,7.8218977039999995,2.9270259350000005,29.91,0.48,98.0,35.3,0.97,1.7,164.0,17.999999999999996,5.0,73.33333333333334,2.0,-3.9736943999999994,-3.89538374,-3.9736943999999994,4.0,5.479504286666668,-3.89538374,3.2,70.0,4.517115972,78.80000000000003,0.9333333333333332
22.58,7.8218977039999995,2.9270259350000005,29.91,0.47,104.0,35.3,0.97,1.7,170.0,17.999999999999996,5.0,73.66666666666667,2.333333333333333,-3.9736943999999994,-3.89538374,-3.9736943999999994,4.0,5.65764478,-3.89538374,3.2,149.0,4.6240002680000005,79.0,0.93
22.58,7.8218977039999995,2.9270259350000005,29.91,0.48,87.0,35.3,0.97,1.7,153.0,21.5,5.0,73.0,2.333333333333333,-3.9736943999999994,-3.89538374,-3.9736943999999994,4.0,5.997237589999999,-3.89538374,3.2,95.0,4.827755954000001,78.6,0.9333333333333332
19.76,7.567916457999999,2.673044689,27.09,0.0,73.0,30.2,0.8600000000000001,1.59,139.0,12.9,5.0,86.0,0.0,-4.11736234,-3.88991513,-4.11736234,3.5,5.73134766,-3.88991513,3.2,0.0,5.199784828,86.2,0.63
19.76,7.567916457999999,2.673044689,27.09,0.0,73.0,30.2,0.8600000000000001,1.59,139.0,12.9,5.0,86.0,0.0,-4.11736234,-3.88991513,-4.11736234,3.5,5.73134766,-3.88991513,3.2,0.0,5.199784828,86.2,0.63
22.58,7.8218977039999995,2.9270259350000005,29.91,0.25,109.0,35.3,0.97,1.7,175.0,17.999999999999996,5.0,72.33333333333334,2.6666666666666665,-3.9736943999999994,-3.89538374,-3.9736943999999994,3.6666666666666665,5.254913813333333,-3.89538374,3.0,60.0,4.3823616880000005,78.2,0.8566666666666667
22.58,7.8218977039999995,2.9270259350000005,29.91,0.1100000000000001,104.0,35.3,0.97,1.7,170.0,17.999999999999996,5.0,61.33333333333334,3.0,-3.9736943999999994,-3.89538374,-3.9736943999999994,3.333333333333333,5.329497276666666,-3.89538374,2.8,46.0,4.427111766,71.6,0.81
22.58,7.8218977039999995,2.9270259350000005,29.91,0.3600000000000001,94.0,35.3,0.97,1.7,160.0,17.999999999999996,5.0,72.0,2.6666666666666665,-3.9736943999999994,-3.89538374,-3.9736943999999994,3.6666666666666665,4.837613913333334,-3.89538374,3.0,76.0,4.1319817479999985,78.0,0.8933333333333333
22.58,7.8218977039999995,2.9270259350000005,29.91,0.29000000000000004,109.0,35.3,0.97,1.7,175.0,17.999999999999996,5.0,72.66666666666667,2.6666666666666665,-3.9736943999999994,-3.89538374,-3.9736943999999994,3.6666666666666665,5.4231204533333335,-3.89538374,3.0,105.0,4.483285672,78.4,0.87
19.76,7.567916457999999,2.673044689,27.09,0.020000000000000014,73.0,30.2,0.8900000000000001,1.62,139.0,12.9,5.0,84.0,0.0,-4.11736234,-3.88991513,-4.11736234,3.6666666666666665,6.837747533333332,-3.88991513,3.0,17.0,5.332061919999999,85.2,0.8333333333333333
19.76,7.567916457999999,2.673044689,27.09,0.09000000000000008,76.0,30.2,0.93,1.66,142.0,12.9,5.0,82.33333333333333,0.0,-4.11736234,-3.88991513,-4.11736234,3.333333333333333,6.6203209833333325,-3.88991513,2.8,53.0,5.201605989999999,84.2,0.8099999999999999
19.76,7.567916457999999,2.673044689,27.09,0.1100000000000001,73.0,30.2,0.8600000000000001,1.59,139.0,12.9,5.0,83.66666666666666,0.0,-4.11736234,-3.88991513,-4.11736234,3.6666666666666665,5.280912626666667,-3.88991513,3.0,48.0,4.397960976,85.0,0.8766666666666667
19.76,7.567916457999999,2.673044689,27.09,0.51,73.0,30.2,0.8600000000000001,1.59,139.0,18.5,6.0,75.66666666666666,1.3333333333333333,-4.11736234,-3.88991513,-4.11736234,4.333333333333334,5.97139625,-3.88991513,3.4000000000000004,144.0,4.81225115,80.2,1.01
19.76,7.567916457999999,2.673044689,27.09,0.05000000000000005,73.0,30.2,0.8600000000000001,1.59,139.0,12.9,5.0,82.0,0.0,-4.11736234,-3.88991513,-4.11736234,3.333333333333333,5.13751735,-3.88991513,2.8,56.0,4.31192381,84.0,0.8566666666666667
19.76,7.567916457999999,2.673044689,27.09,0.1299999999999999,73.0,30.2,0.8600000000000001,1.59,139.0,13.599999999999998,5.0,81.66666666666666,0.0,-4.11736234,-3.88991513,-4.11736234,3.333333333333333,6.408922913333333,-3.88991513,2.8,3.5,5.0747671479999985,83.80000000000003,0.8833333333333333
19.76,7.567916457999999,2.673044689,27.09,0.5900000000000001,85.0,30.2,0.8600000000000001,1.59,151.0,15.5,7.0,75.33333333333333,1.6666666666666667,-4.11736234,-3.88991513,-4.11736234,4.666666666666667,6.736464256666666,-3.88991513,3.6,394.0,5.2712919540000005,80.0,1.0366666666666666
19.76,7.567916457999999,2.673044689,27.09,0.3500000000000001,73.0,30.2,0.8600000000000001,1.59,139.0,18.0,7.0,74.66666666666666,1.6666666666666667,-4.11736234,-3.88991513,-4.11736234,4.666666666666667,6.3458793333333325,-3.88991513,3.6,131.0,5.0369410000000014,79.6,0.9566666666666668
19.76,7.567916457999999,2.673044689,27.09,0.3799999999999999,87.0,30.2,0.8600000000000001,1.59,153.0,16.4,5.0,72.66666666666666,2.333333333333333,-4.11736234,-3.88991513,-4.11736234,4.0,5.972572433333332,-3.88991513,3.2,62.0,4.81295686,78.4,0.9666666666666666
19.76,7.567916457999999,2.673044689,27.09,0.47,73.0,30.2,0.8600000000000001,1.59,139.0,18.2,6.0,73.66666666666666,1.6666666666666667,-4.11736234,-3.88991513,-4.11736234,4.333333333333334,6.479912663333334,-3.88991513,3.4000000000000004,192.0,5.1173609980000005,79.0,0.9966666666666666
15.55,7.153611229,2.25873946,22.88,0.6600000000000001,75.0,23.4,0.8700000000000001,1.6,141.0,9.599999999999998,3.0,71.66666666666667,1.0,-1.54227231,-1.51367083,-1.54227231,2.333333333333333,5.59999121,-1.51367083,2.2,488.6,4.589408126,77.80000000000003,1.0
110.7,12.36054054,7.465668771000002,118.03,1.28,178.0,67.5,1.94,2.67,244.0,53.7,3.0,50.66666666666667,1.0,-0.85462646,-0.85260163,-0.85462646,2.0,4.3971099533333335,-0.85260163,2.0,531.2,3.867679372,65.2,0.7933333333333333
81.31,11.23526301,6.340391241000002,88.64,1.23,154.0,93.0,1.75,2.48,220.0,79.2,4.0,50.33333333333333,1.0,-0.963335025,-0.96193707,-0.963335025,3.0,4.2681339566666665,-0.96193707,2.6,531.0,3.790293774,65.0,0.8099999999999999
64.77,10.48781656,5.592944791000002,72.1,1.1800000000000002,137.0,75.6,1.62,2.35,203.0,61.8,3.0,50.0,1.0,-1.09753971333,-1.096516,-1.09753971333,2.0,4.21981304,-1.096516,2.0,530.6,3.761301224,64.8,0.8266666666666667
21.880000000000006,7.760395346,2.8655235770000003,29.21,1.0100000000000002,100.0,39.7,1.17,1.9,166.0,25.9,3.0,49.66666666666667,1.0,-1.26024138333,-1.2544847,-1.26024138333,2.0,4.6762558033333335,-1.2544847,2.0,528.0,4.0351668819999995,64.60000000000001,0.8833333333333333
9.18,6.416364372,1.5214926030000004,16.51,0.8500000000000001,75.0,21.6,0.8200000000000001,1.55,141.0,7.800000000000002,3.0,49.33333333333333,1.0,-1.86988691,-1.86553478,-1.86988691,2.0,4.31357562,-1.86553478,2.0,523.0,3.817558772,64.4,0.9366666666666666
15.55,7.153611229,2.25873946,22.88,0.6600000000000001,80.0,23.4,0.8700000000000001,1.6,146.0,9.4,8.0,70.33333333333334,1.0,-1.54227231,-1.51367083,-1.54227231,4.0,5.30675639,-1.51367083,3.2,385.6,4.4134672340000005,77.0,1.0
15.55,7.153611229,2.25873946,22.88,0.6800000000000002,78.0,23.4,0.8700000000000001,1.6,144.0,9.599999999999998,8.0,70.66666666666667,1.3333333333333333,-1.54227231,-1.51367083,-1.54227231,4.0,5.312437016666666,-1.51367083,3.2,505.6,4.41687561,77.2,1.0066666666666666
45.58,9.45988626,4.565014491,52.91,0.99,129.0,56.0,1.42,2.15,195.0,42.0,8.0,50.33333333333334,1.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,4.0,4.514794426666667,-1.67793991,3.2,415.0,3.938290056,65.0,0.8899999999999999
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.6200000000000001,124.0,32.9,1.08,1.81,190.0,18.9,8.0,51.66666666666667,4.0,-6.464599775,-6.34029752,-6.464599775,4.333333333333333,5.021967736666667,-6.34029752,3.4000000000000004,365.6,4.2425940419999995,65.8,1.0133333333333332
6.58,6.060136003999999,1.1652642350000004,13.91,0.19000000000000014,87.0,17.3,0.595,1.325,153.0,3.5,8.0,63.0,3.333333333333333,-8.93926069,-8.93926069,-8.93926069,5.0,6.0962785833333335,-8.93926069,3.8,301.0,4.88718055,72.6,1.1566666666666667
6.58,6.060136003999999,1.1652642350000004,13.91,0.22,80.0,17.3,0.595,1.325,146.0,5.100000000000001,8.0,65.0,2.666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,5.666666666666668,6.469585483333334,-8.87041076,4.2,232.0,5.111164690000002,73.80000000000003,1.1466666666666667
7.25,6.155913407999999,1.261041639,14.58,0.24,78.0,17.3,0.6100000000000001,1.34,144.0,5.100000000000001,8.0,65.33333333333333,3.0,-9.020565250339999,-8.87041076,-9.020565250339999,5.666666666666668,6.47526611,-8.87041076,4.2,352.0,5.114573066,74.0,1.153333333333333
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.5900000000000001,75.0,23.8,0.8700000000000001,1.6,141.0,10.0,3.0,72.66666666666667,1.0,-0.250105562414,-0.15983096,-0.250105562414,2.333333333333333,5.32721836,-0.15983096,2.2,511.0,4.425744416000001,78.4,1.0233333333333334
12.32,6.7997693120000005,1.904897543,19.65,0.5900000000000001,78.0,21.5,0.7590000000000001,1.489,144.0,7.699999999999998,3.0,72.33333333333333,1.0,-0.812174225,-0.74033904,-0.812174225,2.333333333333333,5.550604176666668,-0.74033904,2.2,471.0,4.5597759060000005,78.2,1.0233333333333334
7.300000000000002,6.162942317000001,1.268070548,14.63,0.51,75.0,17.3,0.627,1.357,141.0,3.5,3.0,72.0,1.0,-1.239999915,-1.1570915000000002,-1.239999915,2.333333333333333,5.542863836666666,-1.1570915000000002,2.2,438.0,4.5551317020000015,78.0,1.05
8.87,6.375951415,1.4810796460000004,16.2,0.47,79.0,17.3,0.7140000000000001,1.444,145.0,3.5,3.0,70.66666666666667,1.0,-2.76539356,-2.71997917,-2.76539356,2.333333333333333,5.588759343333333,-2.71997917,2.2,453.0,4.582669006000001,77.2,1.0633333333333337
7.300000000000002,6.162942317000001,1.268070548,14.63,0.22,75.0,17.3,0.627,1.357,141.0,5.100000000000001,7.0,66.33333333333333,2.666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.0,6.762820303333332,-8.87041076,3.2,335.0,5.2871055820000015,74.6,1.1466666666666667
7.300000000000002,6.162942317000001,1.268070548,14.63,0.10000000000000007,75.0,17.3,0.627,1.357,141.0,5.300000000000002,6.0,65.33333333333333,2.666666666666667,-9.50571654,-9.50480758,-9.50571654,3.6666666666666665,6.8968536333333335,-9.50480758,3.0,274.0,5.3675255800000015,74.0,1.1866666666666663
7.300000000000002,6.162942317000001,1.268070548,14.63,0.19000000000000014,87.0,17.3,0.627,1.357,153.0,3.5,5.0,64.33333333333334,3.333333333333333,-8.93926069,-8.93926069,-8.93926069,3.333333333333333,6.389513403333333,-8.93926069,2.8,404.0,5.063121442,73.4,1.1566666666666667
25.200000000000006,8.043925049,3.1490532800000004,32.53,0.6200000000000001,124.0,32.9,1.08,1.81,190.0,19.1,3.0,53.0,4.0,-6.464599775,-6.34029752,-6.464599775,2.6666666666666665,5.315202556666667,-6.34029752,2.4,468.6,4.418534934,66.60000000000001,1.0133333333333332
56.26000000000001,10.05779862,5.162926851,63.59,1.02,149.0,62.8,1.4900000000000002,2.22,215.0,49.0,3.0,52.0,1.0,-1.92352226,-1.92352226,-1.92352226,2.333333333333333,4.771052973333333,-1.92352226,2.2,520.0,4.092045184,66.0,0.88
45.58,9.45988626,4.565014491,52.91,0.99,129.0,56.0,1.42,2.15,195.0,42.2,3.0,51.66666666666667,1.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,4.808029246666667,-1.67793991,2.2,518.0,4.1142309479999986,65.8,0.8899999999999999
29.49,8.383034541,3.4881627720000017,36.82,0.92,110.0,44.1,1.24,1.97,176.0,30.3,3.0,51.33333333333333,1.0,-1.948329565,-1.92725921,-1.948329565,2.333333333333333,5.2029806,-1.92725921,2.2,512.0,4.35120176,65.60000000000001,0.9133333333333332
64.77,10.48781656,5.592944791000002,72.1,1.1800000000000002,137.0,75.6,1.62,2.35,203.0,61.6,8.0,48.66666666666667,1.0,-1.09753971333,-1.096516,-1.09753971333,3.6666666666666665,3.926578220000001,-1.096516,3.0,427.6,3.585360332,64.0,0.8266666666666667
21.880000000000006,7.760395346,2.8655235770000003,29.21,1.0300000000000002,100.0,39.7,1.17,1.9,166.0,25.9,8.0,48.66666666666667,1.3333333333333333,-1.26024138333,-1.2544847,-1.26024138333,3.6666666666666665,4.38870161,-1.2544847,3.0,545.0,3.8626343660000004,64.0,0.89
19.76,7.567916457999999,2.673044689,27.09,0.5700000000000001,75.0,30.2,0.8600000000000001,1.59,141.0,16.4,5.0,77.33333333333333,1.0,-4.11736234,-3.88991513,-4.11736234,3.333333333333333,7.0342266833333325,-3.88991513,2.8,466.0,5.44994941,81.2,1.03
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.6800000000000002,80.0,30.3,1.02,1.75,146.0,16.5,4.0,76.0,1.0,-3.62902961,-3.58277457,-3.62902961,3.0,7.005673856666666,-3.58277457,2.6,513.0,5.4328177140000005,80.4,0.9933333333333332
17.9,7.39058945,2.4957176810000004,25.23,0.5900000000000001,75.0,27.0,0.8900000000000001,1.62,141.0,13.2,4.0,75.66666666666667,1.0,-3.96104709,-3.89492544,-3.96104709,3.0,7.254688503333332,-3.89492544,2.6,483.0,5.582226501999999,80.2,1.0233333333333334
11.49,6.702649876000001,1.807778107,18.82,0.46,75.0,22.2,0.6400000000000001,1.37,141.0,8.399999999999999,4.0,75.33333333333333,1.0,-4.616039545,-4.27836489,-4.616039545,3.0,5.6978535966666675,-4.27836489,2.6,418.0,4.648125558,80.0,1.0666666666666669
21.880000000000006,7.760395346,2.8655235770000003,29.21,1.0100000000000002,100.0,39.7,1.17,1.9,166.0,25.700000000000006,8.0,48.33333333333334,1.0,-1.26024138333,-1.2544847,-1.26024138333,3.6666666666666665,4.383020983333333,-1.2544847,3.0,425.0,3.85922599,63.8,0.8833333333333333
9.18,6.416364372,1.5214926030000004,16.51,0.8700000000000001,78.0,21.6,0.8200000000000001,1.55,144.0,7.800000000000002,8.0,48.33333333333333,1.3333333333333333,-1.86988691,-1.86553478,-1.86988691,3.6666666666666665,4.0260214266666665,-1.86553478,3.0,540.0,3.6450262560000004,63.8,0.9433333333333334
9.18,6.416364372,1.5214926030000004,16.51,0.8500000000000001,80.0,21.6,0.8200000000000001,1.55,146.0,7.600000000000001,8.0,48.0,1.0,-1.86988691,-1.86553478,-1.86988691,3.6666666666666665,4.0203408000000005,-1.86553478,3.0,420.0,3.64161788,63.6,0.9366666666666666
22.58,7.8218977039999995,2.9270259350000005,29.91,0.6700000000000002,82.0,35.3,0.97,1.7,148.0,21.5,5.0,77.66666666666667,1.0,-3.9736943999999994,-3.89538374,-3.9736943999999994,3.333333333333333,7.0588918399999985,-3.89538374,2.8,499.0,5.464748503999998,81.4,0.9966666666666666
18.92,7.488872387000001,2.594000618,26.25,0.71,79.0,28.5,0.98,1.71,145.0,14.7,3.0,74.33333333333333,1.0,-2.27267753,-2.25289773,-2.27267753,2.6666666666666665,6.7741613266666665,-2.25289773,2.4,521.0,5.293910196000001,79.4,0.9833333333333334
17.1,7.311634665,2.416762896,24.43,0.6600000000000001,76.0,26.1,0.93,1.66,142.0,12.3,3.0,74.0,1.0,-2.66680196,-2.65390512,-2.66680196,2.6666666666666665,7.037261953333332,-2.65390512,2.4,519.0,5.451770571999999,79.2,1.0
10.61,6.596508714,1.7016369449999995,17.94,0.52,75.0,19.6,0.6799999999999999,1.41,141.0,5.800000000000002,3.0,73.66666666666667,1.0,-3.0122553025,-2.97839076,-3.0122553025,2.6666666666666665,5.55445832,-2.97839076,2.4,522.0,4.562088392,79.0,1.0466666666666666
110.7,12.36054054,7.465668771000002,118.03,1.28,178.0,67.5,1.94,2.67,244.0,53.5,8.0,49.33333333333334,1.0,-0.85462646,-0.85260163,-0.85462646,3.6666666666666665,4.103875133333334,-0.85260163,3.0,428.2,3.69173848,64.4,0.7933333333333333
81.31,11.23526301,6.340391241000002,88.64,1.25,154.0,93.0,1.75,2.48,220.0,79.2,8.0,49.33333333333333,1.3333333333333333,-0.963335025,-0.96193707,-0.963335025,4.666666666666667,3.980579763333333,-0.96193707,3.6000000000000005,548.0,3.6177612580000003,64.4,0.8166666666666667
6.83,6.096226278,1.2013545089999995,14.16,0.51,80.0,17.3,0.6020000000000001,1.3319999999999999,146.0,3.3000000000000007,8.0,70.66666666666667,1.0,-1.239999915,-1.1570915000000002,-1.239999915,4.0,5.249629016666667,-1.1570915000000002,3.2,335.0,4.379190810000001,77.2,1.05
7.25,6.155913407999999,1.261041639,14.58,0.53,78.0,17.3,0.6100000000000001,1.34,144.0,3.5,8.0,71.0,1.3333333333333333,-1.239999915,-1.1570915000000002,-1.239999915,4.0,5.255309643333333,-1.1570915000000002,3.2,455.0,4.382599186,77.4,1.0566666666666666
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.5900000000000001,80.0,23.8,0.8700000000000001,1.6,146.0,9.8,8.0,71.33333333333334,1.0,-0.250105562414,-0.15983096,-0.250105562414,4.0,5.03398354,-0.15983096,3.2,408.0,4.249803524000002,77.6,1.0233333333333334
10.61,6.596508714,1.7016369449999995,17.94,0.54,78.0,19.6,0.6799999999999999,1.41,144.0,5.800000000000002,8.0,72.66666666666667,1.3333333333333333,-3.0122553025,-2.97839076,-3.0122553025,4.333333333333333,5.266904126666667,-2.97839076,3.4000000000000004,539.0,4.389555875999998,78.4,1.0533333333333337
18.92,7.488872387000001,2.594000618,26.25,0.71,80.0,28.5,0.98,1.71,146.0,14.5,8.0,73.0,1.0,-2.27267753,-2.25289773,-2.27267753,4.333333333333333,6.480926506666667,-2.25289773,3.4000000000000004,418.0,5.117969304000001,78.6,0.9833333333333334
17.9,7.39058945,2.4957176810000004,25.23,0.6100000000000001,78.0,27.0,0.8900000000000001,1.62,144.0,13.2,8.0,74.66666666666667,1.3333333333333333,-3.96104709,-3.89492544,-3.96104709,4.666666666666667,6.96713431,-3.89492544,3.6000000000000005,500.0,5.4096939860000015,79.6,1.03
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.6800000000000002,80.0,30.3,1.02,1.75,146.0,16.3,8.0,74.66666666666667,1.0,-3.62902961,-3.58277457,-3.62902961,4.666666666666667,6.712439036666668,-3.58277457,3.6000000000000005,410.0,5.2568768220000015,79.6,0.9933333333333332
19.76,7.567916457999999,2.673044689,27.09,0.5700000000000001,80.0,30.2,0.8600000000000001,1.59,146.0,16.2,8.0,76.0,1.0,-4.11736234,-3.88991513,-4.11736234,5.0,6.740991863333334,-3.88991513,3.8,363.0,5.2740085180000005,80.4,1.03
81.31,11.23526301,6.340391241000002,88.64,1.23,154.0,93.0,1.75,2.48,220.0,79.0,8.0,49.0,1.0,-0.963335025,-0.96193707,-0.963335025,4.666666666666667,3.974899136666667,-0.96193707,3.6000000000000005,428.0,3.614352882,64.2,0.8099999999999999
64.77,10.48781656,5.592944791000002,72.1,1.2000000000000002,137.0,75.6,1.62,2.35,203.0,61.8,8.0,49.0,1.3333333333333333,-1.09753971333,-1.096516,-1.09753971333,3.6666666666666665,3.9322588466666666,-1.096516,3.0,547.6,3.588768708,64.2,0.8333333333333334
9.18,6.416364372,1.5214926030000004,16.51,0.77,62.0,21.6,0.8200000000000001,1.55,128.0,10.8,3.0,49.66666666666666,0.6666666666666666,-1.86988691,-1.86553478,-1.86988691,2.0,2.79884488,-1.86553478,2.0,198.0,2.908720328,64.6,0.91
22.58,7.8218977039999995,2.9270259350000005,29.91,0.6900000000000002,82.0,35.3,0.97,1.7,148.0,21.5,8.0,76.66666666666667,1.3333333333333333,-3.9736943999999994,-3.89538374,-3.9736943999999994,5.0,6.771337646666666,-3.89538374,3.8,516.0,5.292215988000001,80.80000000000003,1.0033333333333334
22.58,7.8218977039999995,2.9270259350000005,29.91,0.6700000000000002,82.0,35.3,0.97,1.7,148.0,21.3,8.0,76.33333333333334,1.0,-3.9736943999999994,-3.89538374,-3.9736943999999994,5.0,6.765657020000001,-3.89538374,3.8,396.0,5.288807611999999,80.6,0.9966666666666666
19.76,7.567916457999999,2.673044689,27.09,0.5900000000000001,78.0,30.2,0.8600000000000001,1.59,144.0,16.4,8.0,76.33333333333333,1.3333333333333333,-4.11736234,-3.88991513,-4.11736234,5.0,6.74667249,-3.88991513,3.8,483.0,5.277416894,80.6,1.0366666666666666
20.590000000000003,7.644430422999999,2.7495586540000003,27.92,0.7000000000000002,80.0,30.3,1.02,1.75,146.0,16.5,8.0,75.0,1.3333333333333333,-3.62902961,-3.58277457,-3.62902961,4.666666666666667,6.718119663333333,-3.58277457,3.6000000000000005,530.0,5.260285198,79.80000000000003,1.0
17.9,7.39058945,2.4957176810000004,25.23,0.5900000000000001,80.0,27.0,0.8900000000000001,1.62,146.0,13.0,8.0,74.33333333333334,1.0,-3.96104709,-3.89492544,-3.96104709,4.666666666666667,6.961453683333334,-3.89492544,3.6000000000000005,380.0,5.4062856099999985,79.4,1.0233333333333334
11.49,6.702649876000001,1.807778107,18.82,0.48,78.0,22.2,0.6400000000000001,1.37,144.0,8.399999999999999,8.0,74.33333333333333,1.3333333333333333,-4.616039545,-4.27836489,-4.616039545,4.666666666666667,5.410299403333332,-4.27836489,3.6000000000000005,435.0,4.475593042,79.4,1.0733333333333337
11.49,6.702649876000001,1.807778107,18.82,0.46,80.0,22.2,0.6400000000000001,1.37,146.0,8.2,8.0,74.0,1.0,-4.616039545,-4.27836489,-4.616039545,4.666666666666667,5.404618776666667,-4.27836489,3.6000000000000005,315.0,4.472184666,79.2,1.0666666666666669
